tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
20.00,SENSOR_007,-23.430000,-46.530000,255.44,NORMAL,6.56,235.75,1.47,204.03,31.67,1195,1076,1.97,4.08,RUIM
21.00,SENSOR_000,-23.500000,-46.600000,120.62,NORMAL,7.43,344.82,2.99,268.11,30.44,1386,376,0.91,4.77,RUIM
21.00,SENSOR_001,-23.490000,-46.590000,141.19,NORMAL,6.60,338.40,3.23,407.89,29.51,2424,345,1.19,1.31,RUIM
21.00,SENSOR_002,-23.480000,-46.580000,159.25,NORMAL,8.26,504.90,1.75,606.63,20.48,1166,870,0.74,0.76,RUIM
21.00,SENSOR_003,-23.470000,-46.570000,186.96,NORMAL,6.80,275.45,4.86,721.71,23.59,514,370,1.41,1.96,MODERADA
21.00,SENSOR_004,-23.460000,-46.560000,187.01,NORMAL,6.87,508.83,4.91,276.41,18.54,1920,932,1.87,2.68,RUIM
21.00,SENSOR_005,-23.450000,-46.550000,200.51,NORMAL,7.52,544.33,1.54,910.39,20.28,1335,1003,0.78,0.87,RUIM
21.00,SENSOR_006,-23.440000,-46.540000,60.83,ENTUPIMENTO,7.01,383.21,1.77,414.08,21.63,2314,498,0.40,4.07,RUIM
21.00,SENSOR_007,-23.430000,-46.530000,256.41,NORMAL,7.60,283.24,3.13,602.22,24.20,2004,282,0.63,2.74,RUIM
22.00,SENSOR_000,-23.500000,-46.600000,125.37,NORMAL,8.18,216.70,3.43,647.84,29.54,1906,280,1.88,1.82,RUIM
22.00,SENSOR_001,-23.490000,-46.590000,131.41,NORMAL,7.44,278.07,1.10,80.14,27.36,1706,372,1.44,4.06,RUIM
22.00,SENSOR_002,-23.480000,-46.580000,159.60,NORMAL,8.05,523.64,3.94,169.21,21.03,1793,886,0.39,1.19,RUIM
22.00,SENSOR_003,-23.470000,-46.570000,167.72,NORMAL,8.47,334.00,3.98,901.90,29.91,2149,528,1.08,0.95,RUIM
22.00,SENSOR_004,-23.460000,-46.560000,195.94,NORMAL,7.98,426.36,3.96,307.19,27.98,2362,367,1.32,1.90,RUIM
22.00,SENSOR_005,-23.450000,-46.550000,218.64,NORMAL,7.21,491.23,3.14,868.84,29.93,2369,918,1.18,3.67,RUIM
22.00,SENSOR_006,-23.440000,-46.540000,242.45,NORMAL,7.89,365.95,4.64,128.12,22.72,1165,557,1.52,2.59,RUIM
22.00,SENSOR_007,-23.430000,-46.530000,261.64,NORMAL,7.30,301.12,1.50,827.10,26.73,1644,355,0.74,3.51,RUIM
23.00,SENSOR_000,-23.500000,-46.600000,137.15,NORMAL,7.69,235.35,4.05,727.66,28.34,1769,1009,1.74,4.70,RUIM
23.00,SENSOR_001,-23.490000,-46.590000,137.13,NORMAL,7.55,412.24,1.16,93.06,21.06,1910,914,1.82,1.45,RUIM
23.00,SENSOR_002,-23.480000,-46.580000,168.08,NORMAL,8.21,235.53,4.17,336.97,30.88,507,976,0.81,4.50,RUIM
23.00,SENSOR_003,-23.470000,-46.570000,183.39,NORMAL,7.39,234.14,2.05,88.74,18.22,528,946,1.11,0.79,MODERADA
23.00,SENSOR_004,-23.460000,-46.560000,200.14,NORMAL,6.96,552.19,2.17,667.89,19.48,1999,402,1.23,2.18,RUIM
23.00,SENSOR_005,-23.450000,-46.550000,607.52,VAZAMENTO,6.63,549.72,2.24,207.91,21.76,2360,150,0.12,0.87,RUIM
23.00,SENSOR_006,-23.440000,-46.540000,218.51,NORMAL,8.38,551.70,4.26,595.34,23.08,763,638,0.75,0.70,RUIM
23.00,SENSOR_007,-23.430000,-46.530000,237.43,NORMAL,7.00,215.49,1.18,524.52,29.73,973,711,1.73,3.90,RUIM
24.00,SENSOR_000,-23.500000,-46.600000,124.90,NORMAL,6.64,283.42,2.55,144.52,22.16,1465,525,1.87,1.14,RUIM
24.00,SENSOR_001,-23.490000,-46.590000,140.81,NORMAL,6.66,200.24,2.00,946.93,20.07,2308,416,0.39,1.14,RUIM
24.00,SENSOR_002,-23.480000,-46.580000,165.59,NORMAL,7.40,286.71,2.70,495.10,30.34,1101,497,1.00,1.51,MODERADA
24.00,SENSOR_003,-23.470000,-46.570000,173.62,NORMAL,7.12,398.99,2.98,804.99,29.50,748,587,1.02,1.84,RUIM
24.00,SENSOR_004,-23.460000,-46.560000,204.71,NORMAL,7.55,269.07,4.15,986.08,25.34,602,966,0.76,2.38,RUIM
24.00,SENSOR_005,-23.450000,-46.550000,219.92,NORMAL,7.49,414.15,1.16,282.19,23.72,1388,267,0.16,3.61,RUIM
24.00,SENSOR_006,-23.440000,-46.540000,239.42,NORMAL,7.60,399.52,3.79,617.49,31.41,533,276,1.04,2.25,MODERADA
24.00,SENSOR_007,-23.430000,-46.530000,241.60,NORMAL,7.84,366.36,1.60,675.20,28.54,1887,894,1.71,0.89,RUIM
25.00,SENSOR_000,-23.500000,-46.600000,131.76,NORMAL,8.40,420.27,1.97,610.10,29.28,2069,431,0.58,4.17,RUIM
25.00,SENSOR_001,-23.490000,-46.590000,146.98,NORMAL,8.37,554.48,3.81,441.86,23.52,2155,306,0.89,1.50,RUIM
25.00,SENSOR_002,-23.480000,-46.580000,156.68,NORMAL,8.38,416.22,4.87,926.68,23.17,680,1066,1.48,2.02,RUIM
25.00,SENSOR_003,-23.470000,-46.570000,169.73,NORMAL,7.51,363.18,2.68,136.36,27.52,1991,828,1.64,3.60,RUIM
25.00,SENSOR_004,-23.460000,-46.560000,208.41,NORMAL,6.51,202.21,1.51,533.85,28.25,633,405,0.77,4.47,RUIM
25.00,SENSOR_005,-23.450000,-46.550000,222.09,NORMAL,6.73,429.90,1.63,218.48,30.93,2246,947,0.57,1.76,RUIM
25.00,SENSOR_006,-23.440000,-46.540000,225.71,NORMAL,7.35,334.89,5.00,630.31,19.41,586,580,0.46,2.38,MODERADA
25.00,SENSOR_007,-23.430000,-46.530000,252.40,NORMAL,6.58,335.25,2.34,619.92,30.53,1216,714,1.40,0.92,MODERADA
26.00,SENSOR_000,-23.500000,-46.600000,127.05,NORMAL,8.30,260.17,1.66,999.24,21.87,2447,344,0.67,4.23,RUIM
26.00,SENSOR_001,-23.490000,-46.590000,134.17,NORMAL,6.98,515.73,4.27,910.50,28.84,1340,993,0.21,4.22,RUIM
26.00,SENSOR_002,-23.480000,-46.580000,160.87,NORMAL,7.54,487.30,2.64,968.09,27.84,1554,685,1.10,2.38,RUIM
26.00,SENSOR_003,-23.470000,-46.570000,173.61,NORMAL,7.91,228.51,2.33,102.48,31.50,1711,1071,0.84,1.91,MODERADA
26.00,SENSOR_004,-23.460000,-46.560000,191.00,NORMAL,8.09,368.55,2.95,946.07,21.32,1266,750,1.27,4.84,RUIM
26.00,SENSOR_005,-23.450000,-46.550000,221.19,NORMAL,8.15,406.28,3.33,782.47,23.01,2116,232,1.71,1.46,RUIM
26.00,SENSOR_006,-23.440000,-46.540000,226.20,NORMAL,8.24,415.24,2.54,665.90,20.36,2121,690,1.13,3.42,RUIM
26.00,SENSOR_007,-23.430000,-46.530000,241.71,NORMAL,8.02,275.88,1.25,727.41,26.39,1496,169,0.89,4.09,RUIM
27.00,SENSOR_000,-23.500000,-46.600000,121.28,NORMAL,7.99,467.00,4.62,928.37,29.33,1743,749,1.41,5.00,RUIM
27.00,SENSOR_001,-23.490000,-46.590000,138.27,NORMAL,7.06,497.87,4.09,79.05,20.94,530,616,1.75,0.59,RUIM
27.00,SENSOR_002,-23.480000,-46.580000,151.26,NORMAL,8.35,343.83,3.00,844.32,27.83,2094,118,1.76,1.82,RUIM
27.00,SENSOR_003,-23.470000,-46.570000,190.67,NORMAL,7.54,301.49,1.83,819.32,19.44,1024,143,1.03,3.30,RUIM
27.00,SENSOR_004,-23.460000,-46.560000,192.94,NORMAL,7.39,558.34,4.63,161.60,29.58,2220,520,1.32,0.92,RUIM
27.00,SENSOR_005,-23.450000,-46.550000,204.09,NORMAL,6.58,498.95,4.23,755.00,28.15,796,675,0.51,4.54,RUIM
27.00,SENSOR_006,-23.440000,-46.540000,238.49,NORMAL,7.72,478.69,2.90,665.37,28.73,1416,310,0.43,2.48,MODERADA
27.00,SENSOR_007,-23.430000,-46.530000,252.98,NORMAL,7.52,389.24,2.56,823.87,21.64,1363,1024,1.14,1.41,RUIM
28.00,SENSOR_000,-23.500000,-46.600000,135.05,NORMAL,6.92,256.37,2.16,546.58,25.35,2101,391,0.04,2.14,RUIM
28.00,SENSOR_001,-23.490000,-46.590000,148.86,NORMAL,7.19,498.56,2.46,737.23,26.42,2193,440,1.21,2.35,RUIM
28.00,SENSOR_002,-23.480000,-46.580000,40.90,ENTUPIMENTO,6.68,474.33,2.31,810.11,18.19,1654,867,1.44,3.35,RUIM
28.00,SENSOR_003,-23.470000,-46.570000,179.26,NORMAL,7.08,253.72,4.81,995.19,30.93,938,303,1.29,4.75,RUIM
28.00,SENSOR_004,-23.460000,-46.560000,200.30,NORMAL,7.61,235.84,4.84,99.63,19.34,531,135,0.34,4.92,RUIM
28.00,SENSOR_005,-23.450000,-46.550000,225.82,NORMAL,7.48,246.51,2.54,792.97,30.83,1178,113,1.96,3.76,RUIM
28.00,SENSOR_006,-23.440000,-46.540000,243.93,NORMAL,7.64,204.43,3.11,923.26,30.07,1695,434,1.03,4.71,RUIM
28.00,SENSOR_007,-23.430000,-46.530000,251.56,NORMAL,7.19,249.49,4.88,931.43,30.02,768,118,1.49,3.92,RUIM
29.00,SENSOR_000,-23.500000,-46.600000,131.21,NORMAL,7.56,399.81,1.88,934.83,24.15,2290,400,0.07,2.79,RUIM
29.00,SENSOR_001,-23.490000,-46.590000,156.36,NORMAL,7.06,346.42,1.89,543.97,27.18,573,340,0.05,2.97,RUIM
29.00,SENSOR_002,-23.480000,-46.580000,170.58,NORMAL,7.50,267.57,2.80,296.87,24.98,2185,235,1.83,2.18,RUIM
29.00,SENSOR_003,-23.470000,-46.570000,184.98,NORMAL,7.81,261.63,2.45,387.44,25.41,566,1000,0.40,1.72,MODERADA
29.00,SENSOR_004,-23.460000,-46.560000,205.52,NORMAL,8.47,569.26,4.37,659.10,22.19,2163,103,0.67,1.27,RUIM
29.00,SENSOR_005,-23.450000,-46.550000,225.79,NORMAL,8.09,355.39,2.14,830.68,18.84,1630,745,1.46,2.23,RUIM
29.00,SENSOR_006,-23.440000,-46.540000,234.68,NORMAL,6.92,295.23,3.15,158.21,29.13,1046,119,0.64,0.53,MODERADA
29.00,SENSOR_007,-23.430000,-46.530000,253.37,NORMAL,7.29,413.99,2.02,73.08,25.63,1180,930,1.52,1.41,RUIM
30.00,SENSOR_000,-23.500000,-46.600000,112.76,NORMAL,8.25,215.14,1.73,955.59,22.37,886,418,0.36,2.03,RUIM
30.00,SENSOR_001,-23.490000,-46.590000,378.73,VAZAMENTO,7.83,500.55,4.45,179.41,26.84,1131,163,0.46,1.82,RUIM
30.00,SENSOR_002,-23.480000,-46.580000,155.18,NORMAL,7.09,244.92,2.46,255.66,31.62,824,493,1.22,2.75,MODERADA
30.00,SENSOR_003,-23.470000,-46.570000,191.69,NORMAL,6.74,261.01,4.86,989.17,29.97,1135,739,1.47,3.85,RUIM
30.00,SENSOR_004,-23.460000,-46.560000,183.76,NORMAL,8.23,477.10,2.17,805.63,25.68,903,882,0.46,4.82,RUIM
30.00,SENSOR_005,-23.450000,-46.550000,217.36,NORMAL,8.42,592.66,1.46,591.86,30.05,567,194,1.39,1.80,RUIM
30.00,SENSOR_006,-23.440000,-46.540000,230.83,NORMAL,7.07,369.71,1.39,150.90,27.59,1134,785,1.28,4.63,RUIM
30.00,SENSOR_007,-23.430000,-46.530000,236.80,NORMAL,7.78,356.26,3.63,473.55,29.84,2078,133,1.73,2.78,RUIM
31.00,SENSOR_000,-23.500000,-46.600000,131.25,NORMAL,7.06,461.23,2.29,922.53,25.62,1288,705,0.58,2.36,RUIM
31.00,SENSOR_001,-23.490000,-46.590000,129.99,NORMAL,7.95,571.96,4.53,373.13,29.39,1146,283,1.26,1.45,RUIM
31.00,SENSOR_002,-23.480000,-46.580000,146.03,NORMAL,6.93,386.62,2.99,403.24,25.30,935,660,1.15,2.28,MODERADA
31.00,SENSOR_003,-23.470000,-46.570000,176.33,NORMAL,7.85,520.31,4.14,448.26,22.87,1267,359,1.17,1.44,RUIM
31.00,SENSOR_004,-23.460000,-46.560000,204.79,NORMAL,6.87,258.30,4.74,299.30,29.21,868,351,0.53,3.39,MODERADA
31.00,SENSOR_005,-23.450000,-46.550000,205.47,NORMAL,6.84,475.31,4.80,224.42,26.23,1924,233,0.49,2.88,MODERADA
31.00,SENSOR_006,-23.440000,-46.540000,223.23,NORMAL,7.79,280.54,1.93,537.03,32.48,2368,457,1.63,1.33,RUIM
31.00,SENSOR_007,-23.430000,-46.530000,59.88,ENTUPIMENTO,7.45,441.85,2.59,319.61,26.62,1925,375,1.83,1.76,RUIM
32.00,SENSOR_000,-23.500000,-46.600000,111.21,NORMAL,7.50,532.42,3.84,452.53,23.20,1658,606,1.44,4.70,RUIM
32.00,SENSOR_001,-23.490000,-46.590000,147.55,NORMAL,6.84,403.64,4.85,302.31,27.28,705,757,0.94,3.74,MODERADA
32.00,SENSOR_002,-23.480000,-46.580000,491.18,VAZAMENTO,8.07,462.48,2.78,712.58,31.64,511,883,0.77,1.83,MODERADA
32.00,SENSOR_003,-23.470000,-46.570000,186.12,NORMAL,6.93,530.02,3.27,854.10,30.80,2442,360,0.10,0.91,RUIM
32.00,SENSOR_004,-23.460000,-46.560000,191.18,NORMAL,8.15,363.39,1.99,573.73,32.61,1705,1070,0.28,2.24,RUIM
32.00,SENSOR_005,-23.450000,-46.550000,213.81,NORMAL,8.44,296.35,1.69,870.83,30.68,2216,119,1.26,1.47,RUIM
32.00,SENSOR_006,-23.440000,-46.540000,219.20,NORMAL,8.30,552.54,2.71,116.52,22.49,840,402,1.12,1.17,RUIM
32.00,SENSOR_007,-23.430000,-46.530000,240.28,NORMAL,8.47,507.02,1.07,326.30,19.87,965,175,0.08,3.58,RUIM
33.00,SENSOR_000,-23.500000,-46.600000,122.08,NORMAL,7.77,301.80,2.14,602.93,31.94,1135,379,0.89,2.32,MODERADA
33.00,SENSOR_001,-23.490000,-46.590000,150.44,NORMAL,8.32,492.68,1.42,772.38,28.24,2148,371,1.85,1.60,RUIM
33.00,SENSOR_002,-23.480000,-46.580000,171.27,NORMAL,7.05,254.92,3.38,313.32,29.23,1872,498,1.62,0.86,RUIM
33.00,SENSOR_003,-23.470000,-46.570000,167.33,NORMAL,8.13,563.39,1.70,522.30,18.17,858,670,1.74,3.50,RUIM
33.00,SENSOR_004,-23.460000,-46.560000,210.53,NORMAL,7.58,223.49,4.12,818.80,20.65,1576,924,1.32,0.52,RUIM
33.00,SENSOR_005,-23.450000,-46.550000,215.76,NORMAL,8.47,355.25,4.21,74.93,26.87,1025,499,1.57,4.78,RUIM
33.00,SENSOR_006,-23.440000,-46.540000,234.45,NORMAL,6.67,454.36,1.68,88.35,32.08,654,956,0.76,1.35,RUIM
33.00,SENSOR_007,-23.430000,-46.530000,260.56,NORMAL,6.74,202.64,2.58,462.62,22.59,2404,269,0.23,5.00,RUIM
34.00,SENSOR_000,-23.500000,-46.600000,135.14,NORMAL,7.77,596.38,3.19,578.66,26.08,739,253,0.72,1.65,RUIM
34.00,SENSOR_001,-23.490000,-46.590000,32.59,ENTUPIMENTO,8.39,474.04,2.57,830.28,32.72,564,962,1.13,2.56,RUIM
34.00,SENSOR_002,-23.480000,-46.580000,168.87,NORMAL,6.91,524.20,2.54,788.96,23.55,2360,1051,1.38,4.70,RUIM
34.00,SENSOR_003,-23.470000,-46.570000,191.90,NORMAL,7.95,270.48,1.85,166.26,26.73,1887,960,0.47,2.23,RUIM
34.00,SENSOR_004,-23.460000,-46.560000,201.09,NORMAL,8.41,358.77,2.23,480.04,23.10,1373,812,1.19,1.44,MODERADA
34.00,SENSOR_005,-23.450000,-46.550000,220.84,NORMAL,7.56,569.76,4.05,625.98,21.41,538,999,1.36,0.56,RUIM
34.00,SENSOR_006,-23.440000,-46.540000,222.26,NORMAL,8.11,425.37,3.44,714.56,30.01,1632,921,1.81,1.45,RUIM
34.00,SENSOR_007,-23.430000,-46.530000,239.13,NORMAL,8.25,286.41,3.49,306.08,24.40,1500,825,0.20,4.72,RUIM
35.00,SENSOR_000,-23.500000,-46.600000,123.79,NORMAL,6.78,300.60,1.38,744.56,19.02,2466,583,0.61,2.27,RUIM
35.00,SENSOR_001,-23.490000,-46.590000,152.39,NORMAL,7.79,465.22,1.35,778.06,26.43,1093,645,1.59,3.37,RUIM
35.00,SENSOR_002,-23.480000,-46.580000,147.97,NORMAL,6.84,522.77,4.74,51.38,28.75,1317,569,0.36,1.60,RUIM
35.00,SENSOR_003,-23.470000,-46.570000,193.29,NORMAL,7.75,315.72,2.04,275.60,30.91,623,1092,0.75,1.57,MODERADA
35.00,SENSOR_004,-23.460000,-46.560000,200.16,NORMAL,7.10,307.43,4.47,603.76,29.50,1917,190,0.94,2.78,MODERADA
35.00,SENSOR_005,-23.450000,-46.550000,209.17,NORMAL,7.19,507.88,4.27,360.63,31.48,2319,1007,0.05,3.38,RUIM
35.00,SENSOR_006,-23.440000,-46.540000,244.15,NORMAL,7.51,253.19,1.83,508.41,28.66,820,615,0.18,1.52,RUIM
35.00,SENSOR_007,-23.430000,-46.530000,251.42,NORMAL,8.40,513.43,3.65,351.86,29.22,1541,716,0.57,2.69,RUIM
36.00,SENSOR_000,-23.500000,-46.600000,136.64,NORMAL,8.38,238.16,2.13,272.03,18.67,919,286,1.90,2.03,RUIM
36.00,SENSOR_001,-23.490000,-46.590000,136.09,NORMAL,8.17,480.29,4.02,718.58,21.35,900,555,0.40,1.10,MODERADA
36.00,SENSOR_002,-23.480000,-46.580000,155.86,NORMAL,6.62,253.36,3.48,758.04,22.06,1175,634,0.40,0.70,MODERADA
36.00,SENSOR_003,-23.470000,-46.570000,464.56,VAZAMENTO,7.65,433.35,1.85,446.60,30.48,716,368,0.36,0.56,RUIM
36.00,SENSOR_004,-23.460000,-46.560000,208.47,NORMAL,7.93,576.06,3.50,663.29,23.31,1343,513,1.26,3.47,RUIM
36.00,SENSOR_005,-23.450000,-46.550000,223.29,NORMAL,8.05,409.62,3.08,298.11,28.23,990,594,0.31,4.30,RUIM
36.00,SENSOR_006,-23.440000,-46.540000,245.13,NORMAL,8.18,365.83,4.90,617.32,30.32,2391,455,0.57,1.17,RUIM
36.00,SENSOR_007,-23.430000,-46.530000,239.47,NORMAL,8.19,508.88,4.72,434.97,23.20,742,338,1.21,3.84,RUIM
37.00,SENSOR_000,-23.500000,-46.600000,136.13,NORMAL,8.34,574.81,3.65,581.93,32.51,2372,298,1.63,0.72,RUIM
37.00,SENSOR_001,-23.490000,-46.590000,141.66,NORMAL,7.52,417.05,3.92,945.20,22.12,839,627,1.89,4.84,RUIM
37.00,SENSOR_002,-23.480000,-46.580000,154.09,NORMAL,6.96,314.97,4.16,720.25,29.62,1932,199,0.45,3.85,MODERADA
37.00,SENSOR_003,-23.470000,-46.570000,166.78,NORMAL,7.35,598.07,4.19,166.04,32.14,1257,253,0.91,1.40,RUIM
37.00,SENSOR_004,-23.460000,-46.560000,198.89,NORMAL,7.24,371.60,2.38,353.85,20.14,1237,1097,1.10,3.36,MODERADA
37.00,SENSOR_005,-23.450000,-46.550000,202.82,NORMAL,7.79,381.41,2.73,949.38,21.86,517,1007,0.28,4.32,RUIM
37.00,SENSOR_006,-23.440000,-46.540000,224.34,NORMAL,7.85,380.20,4.67,481.71,25.69,1844,271,1.09,2.11,MODERADA
37.00,SENSOR_007,-23.430000,-46.530000,235.42,NORMAL,7.37,220.10,1.13,822.28,21.78,902,386,0.65,3.26,RUIM
38.00,SENSOR_000,-23.500000,-46.600000,140.29,NORMAL,7.62,540.32,3.94,521.18,18.74,1183,726,0.03,4.35,RUIM
38.00,SENSOR_001,-23.490000,-46.590000,146.69,NORMAL,8.29,324.77,3.23,894.80,27.69,1447,361,0.99,4.13,RUIM
38.00,SENSOR_002,-23.480000,-46.580000,163.42,NORMAL,7.71,292.06,4.52,816.03,30.07,2239,466,0.91,2.10,RUIM
38.00,SENSOR_003,-23.470000,-46.570000,178.99,NORMAL,6.69,393.89,3.33,772.15,32.61,1198,533,1.11,2.57,MODERADA
38.00,SENSOR_004,-23.460000,-46.560000,211.00,NORMAL,7.62,400.03,2.31,991.37,29.27,2010,295,0.33,0.97,RUIM
38.00,SENSOR_005,-23.450000,-46.550000,206.93,NORMAL,8.15,437.21,2.85,825.28,26.92,886,1062,0.71,3.74,RUIM
38.00,SENSOR_006,-23.440000,-46.540000,226.13,NORMAL,8.00,402.28,3.96,379.81,29.53,1940,107,1.89,4.21,RUIM
38.00,SENSOR_007,-23.430000,-46.530000,675.97,VAZAMENTO,7.49,469.69,3.38,874.50,20.87,2477,728,0.15,0.81,RUIM
39.00,SENSOR_000,-23.500000,-46.600000,119.91,NORMAL,7.15,465.24,4.50,606.20,27.14,2264,218,0.03,0.60,RUIM
39.00,SENSOR_001,-23.490000,-46.590000,144.35,NORMAL,6.77,426.24,3.60,906.66,28.42,558,777,1.91,1.30,RUIM
39.00,SENSOR_002,-23.480000,-46.580000,165.48,NORMAL,7.26,247.82,4.71,147.08,24.34,1407,100,1.15,2.43,MODERADA
39.00,SENSOR_003,-23.470000,-46.570000,188.56,NORMAL,6.70,599.54,4.33,701.44,23.73,2425,921,0.87,3.70,RUIM
39.00,SENSOR_004,-23.460000,-46.560000,201.07,NORMAL,6.51,327.54,2.03,982.02,27.34,1028,590,1.96,4.61,RUIM
39.00,SENSOR_005,-23.450000,-46.550000,214.49,NORMAL,7.60,220.69,1.12,850.97,31.19,590,715,0.55,3.45,RUIM
39.00,SENSOR_006,-23.440000,-46.540000,228.06,NORMAL,6.78,264.45,1.82,783.59,28.26,1640,851,1.64,2.57,RUIM
39.00,SENSOR_007,-23.430000,-46.530000,237.79,NORMAL,6.81,371.30,2.49,118.39,21.03,2125,455,1.87,1.79,RUIM
40.00,SENSOR_000,-23.500000,-46.600000,390.50,VAZAMENTO,7.31,221.77,2.22,527.73,29.26,1286,338,0.98,3.06,MODERADA
40.00,SENSOR_001,-23.490000,-46.590000,147.08,NORMAL,6.60,452.63,1.75,314.70,23.87,2434,679,1.29,2.58,RUIM
40.00,SENSOR_002,-23.480000,-46.580000,156.78,NORMAL,6.56,560.57,3.17,751.34,18.23,2333,1011,0.51,3.94,RUIM
40.00,SENSOR_003,-23.470000,-46.570000,179.14,NORMAL,7.98,437.65,2.26,585.47,22.90,951,128,0.80,2.30,MODERADA
40.00,SENSOR_004,-23.460000,-46.560000,208.39,NORMAL,7.78,358.49,2.44,464.68,19.20,2036,167,1.01,4.69,RUIM
40.00,SENSOR_005,-23.450000,-46.550000,226.14,NORMAL,8.12,421.93,3.32,539.21,27.39,1999,662,0.48,1.93,MODERADA
40.00,SENSOR_006,-23.440000,-46.540000,236.21,NORMAL,7.87,463.34,4.17,357.96,24.10,991,1087,1.73,3.94,RUIM
40.00,SENSOR_007,-23.430000,-46.530000,241.39,NORMAL,6.57,229.93,4.18,399.63,29.72,1120,105,1.88,3.81,RUIM
41.00,SENSOR_000,-23.500000,-46.600000,139.14,NORMAL,8.03,214.61,3.15,210.32,19.91,2243,1002,0.89,1.24,RUIM
41.00,SENSOR_001,-23.490000,-46.590000,130.44,NORMAL,8.06,484.08,2.28,874.79,25.61,627,914,0.29,3.17,RUIM
41.00,SENSOR_002,-23.480000,-46.580000,166.99,NORMAL,6.99,455.46,1.17,487.39,32.86,772,115,0.61,4.81,RUIM
41.00,SENSOR_003,-23.470000,-46.570000,169.65,NORMAL,7.14,379.78,1.05,437.55,20.16,2384,414,1.48,4.86,RUIM
41.00,SENSOR_004,-23.460000,-46.560000,574.21,VAZAMENTO,6.83,352.08,4.70,420.14,28.84,598,333,0.12,0.55,BOA
41.00,SENSOR_005,-23.450000,-46.550000,51.13,ENTUPIMENTO,6.61,466.86,4.47,148.21,23.18,1633,488,0.15,3.00,MODERADA
41.00,SENSOR_006,-23.440000,-46.540000,218.87,NORMAL,7.12,485.01,2.52,261.84,31.28,1525,169,0.92,2.10,MODERADA
41.00,SENSOR_007,-23.430000,-46.530000,59.06,ENTUPIMENTO,7.30,302.51,1.73,440.36,30.05,1368,1084,0.20,2.68,RUIM
42.00,SENSOR_000,-23.500000,-46.600000,134.57,NORMAL,7.35,386.28,4.20,730.12,29.50,1040,485,1.70,1.31,RUIM
42.00,SENSOR_001,-23.490000,-46.590000,142.42,NORMAL,7.29,357.44,3.95,244.55,26.76,2293,267,0.93,1.25,RUIM
42.00,SENSOR_002,-23.480000,-46.580000,172.47,NORMAL,6.55,262.72,2.49,471.36,29.73,2112,845,1.33,3.58,RUIM
42.00,SENSOR_003,-23.470000,-46.570000,167.24,NORMAL,8.36,475.28,2.48,567.34,28.05,2272,1003,1.95,1.58,RUIM
42.00,SENSOR_004,-23.460000,-46.560000,186.39,NORMAL,7.08,466.50,2.43,584.14,22.39,1172,840,0.87,2.53,MODERADA
42.00,SENSOR_005,-23.450000,-46.550000,207.22,NORMAL,8.29,313.30,2.87,434.50,29.27,1569,355,1.29,2.12,MODERADA
42.00,SENSOR_006,-23.440000,-46.540000,237.56,NORMAL,6.91,507.54,2.23,327.36,28.21,2161,902,1.59,4.31,RUIM
42.00,SENSOR_007,-23.430000,-46.530000,245.50,NORMAL,6.77,313.62,1.81,573.11,20.72,1883,370,0.45,4.26,RUIM
43.00,SENSOR_000,-23.500000,-46.600000,133.34,NORMAL,7.24,412.26,2.78,744.29,20.35,542,863,1.44,4.32,RUIM
43.00,SENSOR_001,-23.490000,-46.590000,144.97,NORMAL,8.38,504.87,4.39,363.44,23.54,622,492,1.85,0.56,RUIM
43.00,SENSOR_002,-23.480000,-46.580000,171.97,NORMAL,7.99,219.51,4.66,105.09,31.50,1499,180,0.93,4.89,RUIM
43.00,SENSOR_003,-23.470000,-46.570000,170.14,NORMAL,8.30,350.97,3.74,425.63,22.61,2269,859,0.52,4.78,RUIM
43.00,SENSOR_004,-23.460000,-46.560000,186.49,NORMAL,7.97,409.71,4.86,504.44,31.61,2447,698,1.71,4.60,RUIM
43.00,SENSOR_005,-23.450000,-46.550000,221.29,NORMAL,7.71,425.40,2.95,500.96,21.43,1706,696,0.54,3.00,MODERADA
43.00,SENSOR_006,-23.440000,-46.540000,245.04,NORMAL,8.11,214.64,2.24,522.40,24.75,1789,243,0.38,2.08,MODERADA
43.00,SENSOR_007,-23.430000,-46.530000,249.25,NORMAL,6.55,268.66,3.52,77.04,32.40,793,691,1.54,2.14,RUIM
44.00,SENSOR_000,-23.500000,-46.600000,139.62,NORMAL,7.37,410.09,1.12,991.01,24.81,1557,198,1.45,1.01,RUIM
44.00,SENSOR_001,-23.490000,-46.590000,130.00,NORMAL,7.30,467.76,3.94,575.08,19.92,2425,546,1.06,0.97,RUIM
44.00,SENSOR_002,-23.480000,-46.580000,171.24,NORMAL,6.75,346.47,3.69,355.25,20.12,1043,519,1.68,4.89,RUIM
44.00,SENSOR_003,-23.470000,-46.570000,165.12,NORMAL,7.30,565.36,1.55,988.41,30.48,1864,442,1.50,4.30,RUIM
44.00,SENSOR_004,-23.460000,-46.560000,201.41,NORMAL,7.75,556.37,2.06,801.00,28.11,914,192,1.14,3.42,RUIM
44.00,SENSOR_005,-23.450000,-46.550000,221.73,NORMAL,6.67,566.43,4.56,851.64,24.16,841,587,1.42,3.78,RUIM
44.00,SENSOR_006,-23.440000,-46.540000,222.45,NORMAL,7.87,392.95,1.49,61.55,25.51,718,533,1.22,3.03,RUIM
